Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10863","","","None","cms.platinumcredit.co.ke","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: cms.platinumcredit.co.ke

Issuer Name: 

Country: US
Organization: Let's Encrypt
Common Name: R3

Serial Number: 03 37 7C FD 29 B1 C1 C7 68 0D 39 9B 06 78 D0 54 5F 5D 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Apr 02 11:22:56 2022 GMT
Not Valid After: Jul 01 11:22:55 2022 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 A4 31 73 8D 54 AD 7E 20 61 2B 66 D4 FE A0 E2 25 2F 02 23 
            36 42 CB 35 43 A1 53 F1 60 76 D1 03 3A 07 53 B1 1C 17 DD FA 
            A1 DC F9 5B EE 27 D5 DE 59 F1 56 23 83 ED 02 50 73 EE 62 F8 
            5E 09 0E CC C8 78 F2 D6 BE 4D 24 20 F9 FF 2F C4 B5 32 B6 80 
            7C 76 0F F6 24 A4 ED CB 2D 8F 96 FB B4 E2 DD 48 BE 2B F7 10 
            A5 42 60 01 2A 14 FF D4 B1 ED 58 80 3F 26 40 30 7F B9 CE 1A 
            59 BF 72 8D 7F 1A D6 AB 8F 2B CB 5F F4 2F A6 12 70 CD D6 8F 
            24 5D 89 73 43 64 2F 1E BC FD 80 91 CE E9 34 4A 6F BE 6D 6B 
            17 EB C1 0E 31 FC 8A D2 94 8C 60 21 62 13 90 D6 51 C7 0F 2E 
            F5 8C B2 F1 02 85 5A 25 8B 53 9D FE 2F EC 8B 57 69 7E DB C2 
            DD 7D 52 CD C2 76 44 6F 6F 52 49 E6 27 F6 FB CB 22 F0 A7 2F 
            91 54 E0 0C B1 54 69 14 7C EA 1D BE 0B 9C 6F E9 A6 F5 F6 5D 
            74 25 4C 9C 01 4F E1 B3 B2 40 6B EE CE 87 D4 B3 39 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 AB 6B A8 23 C8 82 CD FD D8 A2 8B E1 7E FC 30 C8 18 E8 31 
           DA 71 05 03 0B 57 0D 94 A5 DF 6A 79 9C 4C 72 E3 F7 31 8E 54 
           8D EC 9D A2 E4 84 13 1E 18 71 C0 2B 65 32 56 C4 F5 CE EC F8 
           6C 2A 74 C4 D2 35 3A 50 32 BF 2F 9C AA E4 1B B7 76 AD B5 C8 
           35 68 E3 AD A3 6E 21 02 32 83 47 8D 6A 97 F0 BF 7A 24 3C 42 
           F7 FC 68 D8 2E 2D 53 38 4A 15 90 C6 3E F6 43 48 26 C0 3A C4 
           EF 82 3E CC B2 64 10 1D C6 20 5E 5C 80 5A 7E F6 A8 D0 9D 78 
           74 AD C2 18 C7 64 91 AE 89 CA 99 CA F6 68 67 B8 ED 5D 33 BB 
           1F 7C B9 E6 7F D8 4E 63 DB 81 37 64 D1 10 92 CE 43 48 9C 7B 
           E2 B9 A7 BD E4 8E EC 7F 1E 02 B8 EF AE E5 FA E6 E8 15 86 CA 
           E9 D4 E8 49 9C 47 C4 BD 7E BF 22 3F A4 30 07 3A B5 D8 C2 7D 
           0B F9 AD C7 89 BA A9 45 76 9E AF A5 C7 4B 67 22 A7 28 F7 CA 
           B0 16 85 24 3D 2B E4 0A 1B 9B 56 A5 C7 D7 E2 E1 0C 

Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: D4 49 CC 2F 4B C1 8C 2C C9 88 87 20 7C 90 FA A8 F0 CE 50 2C 


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 14 2E B3 17 B7 58 56 CB AE 50 09 40 E6 1F AF 9D 8B 14 C2 C6 


Extension: Authority Information Access (1.3.6.1.5.5.7.1.1)
Critical: 0
Method#1: Online Certificate Status Protocol
URI: http://r3.o.lencr.org
Method#2: Certificate Authority Issuers
URI: http://r3.i.lencr.org/


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: cms.platinumcredit.co.ke


Extension: Policies (2.5.29.32)
Critical: 0
Policy ID #1: 2.23.140.1.2.1
Policy ID #2: 1.3.6.1.4.1.44947.1.1.1
Qualifier ID #2: Certification Practice Statement (1.3.6.1.5.5.7.2.1)
CPS URI: http://cps.letsencrypt.org


Extension: 1.3.6.1.4.1.11129.2.4.2
Critical: 0
Data: 04 81 F3 00 F1 00 76 00 41 C8 CA B1 DF 22 46 4A 10 C6 A1 3A 
      09 42 87 5E 4E 31 8B 1B 03 EB EB 4B C7 68 F0 90 62 96 06 F6 
      00 00 01 7F EA 3A 7D F5 00 00 04 03 00 47 30 45 02 20 77 3E 
      66 ED F0 2F 13 0C 72 81 54 63 80 2F F9 26 6C 68 A3 68 51 51 
      5C CA D9 18 2D 17 70 4C 9C 60 02 21 00 AB 4B 45 CF E9 13 8B 
      16 EF E8 72 FB EE C8 02 F5 BB 7C C9 35 94 DA EB D0 AA 2F 88 
      C8 86 5A 02 27 00 77 00 46 A5 55 EB 75 FA 91 20 30 B5 A2 89 
      69 F4 F3 7D 11 2C 41 74 BE FD 49 B8 85 AB F2 FC 70 FE 6D 47 
      00 00 01 7F EA 3A 7E 15 00 00 04 03 00 48 30 46 02 21 00 A2 
      1B 03 44 EE BB 3C 84 ED 4C E8 40 BD E8 9F 14 71 EE 01 9F 71 
      84 3B B2 74 21 B3 69 3C 2B E5 7C 02 21 00 8E 4B 8A D1 B4 2B 
      B0 D7 C0 0D A7 42 03 F6 26 66 E7 16 09 D9 3A 76 6F FA 87 16 
      08 05 F7 FE 72 22 


Fingerprints : 

SHA-256 Fingerprint: 95 DC 8A 8A 76 CB D5 EE A3 A4 DA C8 D2 89 D6 15 E1 B4 86 7E 
                     B4 D2 D5 13 07 42 57 CC 61 F8 33 F8 
SHA-1 Fingerprint: 29 06 83 4B 32 73 60 34 96 25 1D E0 15 14 75 38 54 B1 64 A9 
MD5 Fingerprint: 8D 11 1F 6C 6F 14 7D 36 9D 7A 33 9C 3E 58 D0 D0 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIFNzCCBB+gAwIBAgISAzd8/SmxwcdoDTmbBnjQVF9dMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yMjA0MDIxMTIyNTZaFw0yMjA3MDExMTIyNTVaMCMxITAfBgNVBAMTGGNtcy5wbGF0aW51bWNyZWRpdC5jby5rZTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAKQxc41UrX4gYStm1P6g4iUvAiM2Qss1Q6FT8WB20QM6B1OxHBfd+qHc+VvuJ9XeWfFWI4PtAlBz7mL4XgkOzMh48ta+TSQg+f8vxLUytoB8dg/2JKTtyy2Plvu04t1Iviv3EKVCYAEqFP/Use1YgD8mQDB/uc4aWb9yjX8a1quPK8tf9C+mEnDN1o8kXYlzQ2QvHrz9gJHO6TRKb75taxfrwQ4x/IrSlIxgIWITkNZRxw8u9Yyy8QKFWiWLU53+L+yLV2l+28LdfVLNwnZEb29SSeYn9vvLIvCnL5FU4AyxVGkUfOodvgucb+mm9fZddCVMnAFP4bOyQGvuzofUszkCAwEAAaOCAlQwggJQMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQU1EnML0vBjCzJiIcgfJD6qPDOUCwwHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wIwYDVR0RBBwwGoIYY21zLnBsYXRpbnVtY3JlZGl0LmNvLmtlMEwGA1UdIARFMEMwCAYGZ4EMAQIBMDcGCysGAQQBgt8TAQEBMCgwJgYIKwYBBQUHAgEWGmh0dHA6Ly9jcHMubGV0c2VuY3J5cHQub3JnMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYAQcjKsd8iRkoQxqE6CUKHXk4xixsD6+tLx2jwkGKWBvYAAAF/6jp99QAABAMARzBFAiB3Pmbt8C8TDHKBVGOAL/kmbGijaFFRXMrZGC0XcEycYAIhAKtLRc/pE4sW7+hy++7IAvW7fMk1lNrr0KoviMiGWgInAHcARqVV63X6kSAwtaKJafTzfREsQXS+/Um4havy/HD+bUcAAAF/6jp+FQAABAMASDBGAiEAohsDRO67PITtTOhAveifFHHuAZ9xhDuydCGzaTwr5XwCIQCOS4rRtCuw18ANp0ID9iZm5xYJ2Tp2b/qHFggF9/5yIjANBgkqhkiG9w0BAQsFAAOCAQEAq2uoI8iCzf3YoovhfvwwyBjoMdpxBQMLVw2Upd9qeZxMcuP3MY5UjeydouSEEx4YccArZTJWxPXO7PhsKnTE0jU6UDK/L5yq5Bu3dq21yDVo462jbiECMoNHjWqX8L96JDxC9/xo2C4tUzhKFZDGPvZDSCbAOsTvgj7MsmQQHcYgXlyAWn72qNCdeHStwhjHZJGuicqZyvZoZ7jtXTO7H3y55n/YTmPbgTdk0RCSzkNInHviuae95I7sfx4CuO+u5frm6BWGyunU6EmcR8S9fr8iP6QwBzq12MJ9C/mtx4m6qUV2nq+lx0tnIqco98qwFoUkPSvkChubVqXH1+LhDA==
-----END CERTIFICATE-----"
"10881","","","None","cms.platinumcredit.co.ke","tcp","22","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
"
"11032","","","None","cms.platinumcredit.co.ke","tcp","443","Web Server Directory Enumeration","It is possible to enumerate directories on the web server.","This plugin attempts to determine the presence of various common
directories on the remote web server.  By sending a request for a
directory, the web server response code indicates if it is a valid
directory or not.","n/a","http://projects.webappsec.org/w/page/13246953/Predictable%20Resource%20Location","
The following directories were discovered:
/config, /doc, /core, /css, /icons, /images, /js, /library, /scripts

While this is not, in and of itself, a bug, you should manually inspect 
these directories to ensure that they are in compliance with company
security standards
"
"11219","","","None","cms.platinumcredit.co.ke","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open"
"11219","","","None","cms.platinumcredit.co.ke","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open"
"11219","","","None","cms.platinumcredit.co.ke","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open"
"11652","","","None","cms.platinumcredit.co.ke","tcp","443","MantisBT Detection","The remote web server contains a bug tracking application written in
PHP.","MantisBT, an open source bug tracking application written in PHP and
using a MySQL back-end, was detected on the remote host.","n/a","http://www.mantisbt.org/","
Nessus detected 2 installs of MantisBT:

  URL     : https://cms.platinumcredit.co.ke/
  Version : unknown

  URL     : https://cms.platinumcredit.co.ke/
  Version : unknown
"
"11936","","","None","cms.platinumcredit.co.ke","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Ubuntu 16.x
Confidence level : 85
Method : HTTP

 
The remote host is running Ubuntu 16.x"
"12053","","","None","cms.platinumcredit.co.ke","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
34.203.150.225 resolves as ec2-34-203-150-225.compute-1.amazonaws.com.
"
"15901","","5.0","Medium","cms.platinumcredit.co.ke","tcp","443","SSL Certificate Expiry","The remote server's SSL certificate has already expired.","This plugin checks expiry dates of certificates associated with SSL-
enabled services on the target and reports whether any have already
expired.","Purchase or generate a new SSL certificate to replace the existing
one.","","
The SSL certificate has already expired :

  Subject          : CN=cms.platinumcredit.co.ke
  Issuer           : C=US, O=Let's Encrypt, CN=R3
  Not valid before : Apr  2 11:22:56 2022 GMT
  Not valid after  : Jul  1 11:22:55 2022 GMT
"
"18261","","","None","cms.platinumcredit.co.ke","tcp","0","Apache Banner Linux Distribution Disclosure","The name of the Linux distribution running on the remote host was
found in the banner of the web server.","Nessus was able to extract the banner of the Apache web server and
determine which Linux distribution the remote host is running.","If you do not wish to display this information, edit 'httpd.conf' and
set the directive 'ServerTokens Prod' and restart Apache.","","
The Linux distribution detected was : 
 - Ubuntu 16.04 (xenial)
 - Ubuntu 16.10 (yakkety)
"
"19506","","","None","cms.platinumcredit.co.ke","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.4.1
Nessus build : 20091
Plugin feed version : 202211201347
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : debian9-x86-64
Scan type : Normal
Scan name : Platinum Credit Kenya
Scan policy used : Advanced Scan
Scanner IP : 192.168.100.213
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : 278.118 ms
Thorough tests : no
Experimental tests : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : enabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : Detected
Allow post-scan editing : Yes
Scan Start Date : 2022/11/20 22:07 EAT
Scan duration : 4427 sec
"
"21643","","","None","cms.platinumcredit.co.ke","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    EDH-RSA-DES-CBC3-SHA          0x00, 0x16       DH            RSA      3DES-CBC(168)          SHA1
    ECDHE-RSA-DES-CBC3-SHA        0xC0, 0x12       ECDH          RSA      3DES-CBC(168)          SHA1
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES128-SHA256         0x00, 0x9E       DH            RSA      AES-GCM(128)           SHA256
    DHE-RSA-AES256-SHA384         0x00, 0x9F       DH            RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    DHE-RSA-AES128-SHA            0x00, 0x33       DH            RSA      AES-CBC(128)           SHA1
    DHE-RSA-AES256-SHA            0x00, 0x39       DH            RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    DHE-RSA-AES128-SHA256         0x00, 0x67       DH            RSA      AES-CBC(128)           SHA256
    DHE-RSA-AES256-SHA256         0x00, 0x6B       DH            RSA      AES-CBC(256)           SHA256
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
"
